y,x,Linie,Km,Name,BPS,BPS-Name,Oben,Unten,B-Jahr,Typ,Bauart,Bem Bauart,Nutzung,Bem Nutzung,Zus Nutz,Breite,Lange (m),Diff H=,Steigung,Handlauf,Bem Handlauf,Oberflache,Bem Oberflache,Bemerkungen,Eigentum,Bem Eigentum,Besonderheiten,Perron,Status,FID,geopos
681186.492,271334.041,770,24.411,Diensttreppe,HUEW,Huntwangen-Wil,Gleis,Gleis,,Treppe,Beton,,Fussgaenger,Diensttreppe,keine,0.79,2.15,1.41,27/16,kein,,Beton-Belag,,,SBB,,,,Bestehend,46051905,"47.5876778128, 8.51792935157"
693584.772,252937.639,751,15.954,Dienst,HUER,Hurlistein (Abzw),Gleis,Gleis,1974,Treppe,Andere,Natursteine,Andere,Dienstlich,keine,0.8,4.5,2.5,56%,kein,,Andere,Naturstein,,SBB,,,,Bestehend,35052622,"47.4205928184, 8.67886307562"
692225.776,253167.253,752,18.06,Diensttreppe 2,HUER,Hurlistein (Abzw),Leitmauer,Gleis,2013,Treppe,Stahl,,Andere,Dienstlich,keine,0.5,0.8,0.8,,kein,,Andere,Gitterrost,,SBB,,,,Bestehend,142644080,"47.4228495341, 8.66090323029"
692197.401,253172.611,751,14.547,Diensttreppe 3,HUER,Hurlistein (Abzw),Leitmauer,Gleis,2013,Treppe,Beton,,Andere,Dienstlich,keine,0.6,1.56,0.85,,kein,,Beton-Belag,,,SBB,,,,Bestehend,142644237,"47.4229016935, 8.66052833989"
691879.099,253220.302,751,14.226,1,HUER,Hurlistein (Abzw),Gleis,Weg,2013,Treppe,Beton,,Andere,dienstlich,keine,1.45,4.0,2.56,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,142834036,"47.4233750834, 8.65632033167"
692402.006,253147.207,756,14.754,Diensttreppe 6,HUER,Hurlistein (Abzw),Weg,Strasse,2013,Treppe,Beton,,Andere,Dienstlich,keine,1.0,1.73,0.83,,kein,,Beton-Belag,,,SBB,,,,Bestehend,142835772,"47.4226445467, 8.66323430051"
715556.057,271309.034,840,48.686,T1 Perron 1,HM,Huttlingen-Mettendorf,Platz,PU,1977,Treppe,Beton,,Fussgaenger,,keine,3.02,6.72,3.25,16/32,beidseitig,#BZU,Naturstein-Pflaesterung,Sanierung 2010,,SBB,,,,Bestehend,35087040,"47.5823011774, 8.97473818605"
696917.678,251702.314,753,4.44,T1.2 Geb. Rampe,IL,Illnau,Hausrampe,Strasse,1974,Treppe,Beton,,Andere,,keine,1.0,1.08,,,kein,#BZU,,,,SBB,,,,Bestehend,41789169,"47.4090013758, 8.72275695082"
696924.703,251651.789,753,4.49,R2 Per.2 Mitte,IL,Illnau,Perron,PU,2014,Perronrampe,Beton,,Fussgaenger,,keine,2.3,9.0,0.76,12,einseitig,Chromstahlrohr,Bituminoeses Mischgut,,,SBB,,,1,Bestehend,152047112,"47.4085459727, 8.7228390575"
696964.638,251529.753,753,4.618,T4 Per.1 SU Sud,IL,Illnau,Perron,Strasse,2014,Perrontreppe,Beton,,Fussgaenger,,keine,2.5,19.08,6.62,30/16,beidseitig,Chromstahlrohr,Naturstein-Pflaesterung,,,SBB,,,1,Bestehend,152047353,"47.4074426288, 8.72334161309"
696914.462,251619.398,753,4.517,T3 Per.2 PU West,IL,Illnau,Perron,PU,2014,Perrontreppe,Beton,,Fussgaenger,,keine,2.8,9.35,2.5,30/17,beidseitig,Chromstahlrohr,Naturstein-Pflaesterung,,,SBB,,,2,Bestehend,152046883,"47.4082561894, 8.72269636968"
685277.864,278811.946,770,34.364,T1 Bahnhofplatz,JE,Jestetten,Platz,PU,2013,Treppe,Beton,,Fussgaenger,,,4.0,7.54,3.619,16/30,beidseitig,,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,68036522,"47.6544044459, 8.57375139255"
684417.506,278023.004,770,33.084,,JES,Jestetten Sud,Gleis,Weg,2013,Treppe,Stahl,,Andere,Dienst,keine,0.8,3.5,,19/26,einseitig,,Andere,Stahlgitter,,SBB,,,,Bestehend,135420119,"47.6474212736, 8.56215041787"
621462.519,265369.403,700,76.997,Treppe,KAU,Kaiseraugst,Strasse,Unterfuhrung,1970,Treppe,Beton,,,,,2.7,15.0,0.0,,Unbekannt,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35279449,"47.5387022053, 7.72367746882"
621478.651,265339.886,700,76.996,Treppe,KAU,Kaiseraugst,Weg,Unterfuhrung,1970,Treppe,,,,,,2.2,6.4,0.0,,,#BZU,Andere,,,SBB,,,1,Bestehend,35228411,"47.5384362118, 7.72389030297"
720181.443,230783.376,853,30.747,Geb.,KAB,Kaltbrunn,,,,Treppe,Beton,,,,keine,1.17,1.36,0.0,,einseitig,,Unbekannt,,,SBB,,,,Bestehend,35039440,"47.2170509949, 9.02531406231"
704053.586,232897.261,730,33.719,T2 Dienstweg,KPT,Kempraten,Weg,PU,1981,Treppe,Beton,,Fussgaenger,Dinstlich,keine,0.8,5.0,1.5,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35212351,"47.2387984469, 8.81292309295"
581273.559,202695.602,251,84.803,Aufgang Kerzers Sud,KZ,Kerzers,Stellwerkgebaude,Platz,,Treppe,Andere,Metalique,Fussgaenger,,keine,0.86,7.8,0.0,,beidseitig,,Unbekannt,,,SBB,,,,Bestehend,35168661,"46.9750632156, 7.1925294109"
581334.063,202893.731,251,85.01,Rampe,KZ,Kerzers,Perron 3,Weg,,Rampe,Beton,,Fussgaenger,,Kinderwagen(-rampe),2.5,17.0,0.5,,einseitig,#BZU,Bituminoeses Mischgut,,,SBB,,,3,Bestehend,35077807,"46.9768471154, 7.19331637127"
581293.469,202760.07,251,84.871,Zugang Perron,KZ,Kerzers,Perron,Weg,,Perronrampe,Beton,,Fussgaenger,,Kinderwagen(-rampe),2.33,8.62,0.8,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,134965297,"46.975643675, 7.19278839971"
683849.212,242066.275,720,8.666,T4 Perron 2,KIL,Kilchberg,Weinberg-Strasse,Perron 2,2007,Treppe,Beton,,Fussgaenger,,keine,2.622,19.803,7.84,17/39,beidseitig,#BZU,Beton-Belag,,,SBB,,,2,Bestehend,35174302,"47.3241347203, 8.54782382279"
683888.572,241911.83,720,8.825,R1 Perron 1,KIL,Kilchberg,Perron,PU,1945,Rampe,Beton,,Fussgaenger,,keine,3.162,18.756,0.0,18,einseitig,,Bituminoeses Mischgut,,,SBB,,,,Bestehend,35146421,"47.3227407153, 8.54831553645"
683874.116,242099.24,720,8.636,Geb.,KIL,Kilchberg,AG,Strasse,1947,Treppe,Beton,,Fussgaenger,,keine,1.4,3.4,0.72,15/35,einseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35030775,"47.3244280242, 8.54815938624"
668445.497,254945.924,704,40.18,T1 Aufgang Gebaude,KLW,Killwangen-Spreitenbach,Gebaude,Bankett,2004,Treppe,Beton,,Andere,Dienstlich,keine,0.78,0.71,0.74,18/24,kein,,,,,SBB,,,,Bestehend,144685657,"47.4417478254, 8.34604606152"
686188.208,255757.793,752,9.759,T5,KL,Kloten,Romerweg,PU,1971,Treppe,Beton,,Fussgaenger,,keine,4.0,15.2,0.0,150/320,beidseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35259588,"47.4469647532, 8.58139835842"
686345.937,255941.501,752,9.993,T1,KL,Kloten,Platz,PU,1963,Treppe,Beton,,Fussgaenger,,keine,3.7,9.02,0.0,15/32,beidseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35070487,"47.4485961775, 8.58352493569"
677860.687,230461.778,711,31.701,,KNO,Knonau,Perron,Weg,1973,Rampe,Beton,,Fussgaenger,,keine,2.17,20.35,0.6,,einseitig,Stahl-Gelender,Bituminoeses Mischgut,Teer,,SBB,,,,Bestehend,35170863,"47.2205009374, 8.46660347248"
677874.765,230476.507,711,31.692,T1 Perron 2,KNO,Knonau,Perron,PU,2013,Treppe,Beton,,Fussgaenger,,keine,2.5,9.97,5.04,13/28,beidseitig,,Unbekannt,,,SBB,,,,Bestehend,169003513,"47.2206317494, 8.46679186713"
659474.707,272856.343,701,47.96,Treppe,KB,Koblenz,Weg,Unterfuhrung,1974,Treppe,Beton,,PW,,Velo(-rampe),1.7,7.22,3.53,,beidseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35243143,"47.6036943621, 8.22951605992"
659457.219,272856.777,701,47.968,Treppe,KB,Koblenz,Weg,Unterfuhrung,1974,Treppe,Beton,,,,keine,1.7,6.24,3.31,,beidseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35173787,"47.6036998495, 8.22928357837"
659281.897,272513.024,701,48.351,Rampe,KB,Koblenz,Perron,Unterfuhrung,2013,Rampe,Beton,,Fussgaenger,,keine,2.4,38.0,0.0,12%,einseitig,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,118093088,"47.6006242993, 8.22690639873"
659319.891,272481.641,702,41.136,,KB,Koblenz,Perron,Unterfuhrung,2013,Rampe,Beton,,Fussgaenger,,keine,3.0,26.8,,12%,beidseitig,#BZU,Beton-Belag,,,SBB,,,3/4,Bestehend,118092415,"47.6003386358, 8.22740738636"
700687.299,257243.173,754,8.644,T4 Aufnahmegeb.,KOL,Kollbrunn,Gebaude,Platz,,Perrontreppe,Beton,,Fussgaenger,,keine,1.6,0.62,0.5,,kein,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35029339,"47.4582634696, 8.7739432251"
732737.513,265296.434,852,2.083,T2 Perron 2,KRA,Kradolf,Perron,Platz,2005,Treppe,Beton,,Fussgaenger,,keine,2.49,0.92,0.0,15/30,kein,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35243680,"47.5249888882, 9.20126785166"
729898.711,279474.794,822,60.576,R2 Per. 2/3,KR,Kreuzlingen,Perron,PU,1998,Rampe,Beton,,Fussgaenger,,keine,2.5,37.7,4.06,12,beidseitig,#BZU,Bituminoeses Mischgut,,,SBB,,,2/3,Bestehend,35128071,"47.6530398186, 9.16773250684"
730028.904,279420.892,823,60.716,T2 Per. 1,KR,Kreuzlingen,Perron,PU,2008,Treppe,Stahl,,Fussgaenger,,keine,1.9,7.4,4.511,30/18,beidseitig,#BZU,Andere,Granitplatten,,SBB,,,1,Bestehend,35158112,"47.6525293567, 9.16944914319"
731004.321,279049.59,824,100.14,R1 Perron 1,KRH,Kreuzlingen Hafen,Perron,PU,2014,Perronrampe,Beton,,Fussgaenger,,Kinderwagen(-rampe),2.5,22.3,0.0,12,beidseitig,,Bituminoeses Mischgut,,,SBB,,,1,Bestehend,166256910,"47.6489966618, 9.18231890029"
730736.159,279347.391,824,100.54,T1,KHGR,Kreuzlingen Hafen Grenze,Bankett,Gleisfeld,2014,Treppe,Andere,Stahl,Andere,Dienst,keine,1.5,0.9,0.5,,kein,,Andere,Gitterrost,,SBB,,,,Bestehend,142595806,"47.651727788, 9.17883869505"
686033.008,242278.592,730,10.939,T7 Perron 2,KGO,Kusnacht Goldbach,Perron,Weg,1993,Treppe,Beton,,Fussgaenger,,keine,2.0,3.0,0.0,16/30,beidseitig,,Andere,Kunststein,,SBB,,,2,Bestehend,35050275,"47.325762934, 8.57674884718"
686366.458,241516.069,730,11.777,T5 Perron 3/4,KUES,Kusnacht ZH,Perron,PU,1968,Treppe,Beton,,Fussgaenger,,keine,2.4,7.71,4.17,,beidseitig,#BZU,Beton-Belag,,,SBB,,,3/4,Bestehend,35043795,"47.3188616453, 8.58101255834"
686358.585,241534.482,730,11.757,T4 Perron 3/4,KUES,Kusnacht ZH,Perron,PU,1968,Treppe,Beton,,Fussgaenger,,keine,2.4,7.4,4.17,,beidseitig,#BZU,Beton-Belag,,,SBB,,,3/4,Bestehend,35151614,"47.3190282726, 8.5809119805"
675516.805,215155.568,570,16.13,Treppe,KUE,Kussnacht am Rigi,Perron,Treppe,2010,Treppe,Beton,,Fussgaenger,,keine,4.6,4.4,0.0,,einseitig,#BZU,Unbekannt,,,SBB,,,,Bestehend,35218037,"47.0831077587, 8.43310054748"
553443.385,216548.438,224,29.498,Escalier,CF,La Chaux-de-Fonds,Quai 3/4,PI voy.,1991,Treppe,,,,,,2.64,8.67,0.0,,,#BZU,Andere,,,SBB,,,3/4,Bestehend,35148857,"47.0982933039, 6.82536923157"
553448.863,216528.28,224,29.507,Escalier,CF,La Chaux-de-Fonds,Quai 5/6,PI voy.,1991,Treppe,,,,,,2.67,8.59,0.0,,,#BZU,Andere,,,SBB,,,5/6,Bestehend,35178563,"47.0981123761, 6.82544346674"
553419.911,216486.905,224,29.555,Service,CF,La Chaux-de-Fonds,Talus,Voie,,Treppe,Beton,,,,keine,0.7,0.75,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35232032,"47.0977381826, 6.82506638876"
553306.359,216566.827,224,29.593,Escalier,CF,La Chaux-de-Fonds,Place,Place,,Treppe,Andere,Granit,Fussgaenger,,keine,2.06,1.74,0.0,,kein,,Andere,Granit,,SBB,,,,Bestehend,35194594,"47.0984490363, 6.82356244517"
553495.91,216627.334,224,29.408,Bat.,CF,La Chaux-de-Fonds,Place,Batiment commercial,,Treppe,Beton,,,,Kinderwagen(-rampe),0.5,17.07,0.0,,einseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35085751,"47.0990066436, 6.82605294983"
553450.275,216590.661,224,29.466,Service,CF,La Chaux-de-Fonds,Rampe,Local cables,,Treppe,Beton,,,,keine,1.28,6.87,0.0,,kein,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35214667,"47.0986735697, 6.82545562907"
553501.568,216611.032,224,29.414,Rampe,CF,La Chaux-de-Fonds,Quai 1/2,PI voy.,,Rampe,,,,,,3.04,37.8,0.0,,,#BZU,Andere,,,SBB,,,1/2,Bestehend,35284332,"47.0988604113, 6.82612915722"
541497.157,151748.097,250,3.788,Acces,CVN,La Conversion,Chemin,Chemin,1950,Treppe,Beton,,Fussgaenger,,keine,0.55,3.4,2.33,,einseitig,,Unbekannt,,,SBB,,,,Bestehend,35196570,"46.5144709563, 6.67632735592"
573502.223,212333.817,210,89.602,Escalier,NV,La Neuveville,Voie,Route/Chemin,2014,Treppe,Beton,,Fussgaenger,,keine,1.19,1.21,1.01,83%,kein,,Beton-Belag,,,SBB,,,,Bestehend,147120910,"47.0614928592, 7.08983453592"
529497.187,167905.267,200,22.73,Bat.,LSA,La Sarraz,Batiment,Place,,Treppe,Beton,,,,keine,1.0,1.11,0.0,,einseitig,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35054308,"46.6586453173, 6.51750059674"
555122.344,145428.035,100,19.372,Escalier de secours,TOUR,La Tour-de-Peilz,Voie,Talus,2012,Treppe,Stahl,,Fussgaenger,,keine,1.34,3.85,1.26,72,beidseitig,,Andere,Acier,,SBB,,,,Bestehend,119448409,"46.4586741538, 6.8544754772"
555127.451,145441.952,100,19.368,Escalier de secours,TOUR,La Tour-de-Peilz,Voie,Talus,2012,Treppe,Stahl,,Fussgaenger,,,1.35,3.84,1.26,69,beidseitig,,Andere,Acier,,SBB,,,,Bestehend,119512442,"46.4587996851, 6.85454060005"
707148.672,227508.062,720,39.565,R3 Perron 2/3 Sektor B,LA,Lachen,Perron,PU,2001,Rampe,Beton,,Fussgaenger,,keine,2.0,33.7,3.977,12,beidseitig,#BZU,Bituminoeses Mischgut,,,SBB,,,3/4,Bestehend,35215633,"47.1898374673, 8.85251038203"
498614.044,116104.424,152,63.908,,LAPR,Lancy-Pont-Rouge,Quai 1,Accees,,Rampe,Beton,,Fussgaenger,,keine,2.73,8.79,0.0,,einseitig,#BZU,Unbekannt,,,SBB,,,1,Bestehend,35184589,"46.1887494521, 6.12541199669"
761097.158,203372.827,900,12.946,Dienst,LQ,Landquart,Gleis,Gleis,2007,Treppe,Beton,,,,keine,0.8,3.0,1.22,15/37,kein,,Beton-Belag,,,SBB,,,,Bestehend,35253574,"46.9618760788, 9.55550702156"
736001.568,276874.379,824,94.47,Zugang Ost,LDS,Landschlacht,Pa im Seegarten,Perron,2002,Treppe,Beton,,Fussgaenger,,keine,2.0,15.7,0.0,,einseitig,#BZU,Beton-Belag,,,SBB,,,1,Bestehend,35260033,"47.6284213423, 9.24814241733"
626097.882,229539.87,441,0.128,Treppe,LTH,Langenthal,Perron,PU,1966,Treppe,Beton,,Fussgaenger,,,3.0,10.13,0.0,,beidseitig,#BZU,Andere,,,SBB,,,A8,Bestehend,35166010,"47.2162784541, 7.78315612193"
626218.499,229656.941,441,-0.035,Zugang Stellwerk,LTH,Langenthal,Perron,Stellwerk,2013,Perrontreppe,Andere,Fertigelemente,Andere,Dienstlich,keine,1.12,1.48,,,kein,,Beton-Belag,,,SBB,,,,Bestehend,136651338,"47.2173266921, 7.78475521559"
626269.836,198790.14,460,37.403,Ext.,LN,Langnau,Velounterstand,Strasse,2007,Rampe,Beton,,Andere,,keine,1.81,1.91,0.0,,einseitig,#BZU,Unbekannt,,,SBB,,,1,Bestehend,35179970,"46.9396823135, 7.78364473035"
631491.101,249162.847,503,30.766,Rampe Bahnhofstrasse,LF,Laufelfingen,Perron,Platz,2010,Rampe,Andere,Fertigelement,Fussgaenger,,Kinderwagen(-rampe),2.3,10.0,0.5,,kein,#BZU,Andere,Beton,,SBB,,,2,Bestehend,35223419,"47.3925390913, 7.85572777306"
536651.22,152920.539,176,0.084,Escalier,LSSB,Lausanne-Sebeillon,Batiment BS03,Trottoir,,Treppe,Beton,,Fussgaenger,,keine,1.6,1.17,0.0,,einseitig,,Naturstein-Pflaesterung,,,SBB,,,,Bestehend,35036503,"46.5245752696, 6.61302647392"
531476.87,153711.491,169,12.63,Bat.,LT,Lausanne-Triage,Accees batiment,Chemin,,Treppe,Beton,,Fussgaenger,,keine,1.18,4.61,0.0,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,35033507,"46.5311791727, 6.54547810474"
530989.345,153278.366,170,8.568,Service,LT,Lausanne-Triage,Passage a chars,Chemin,,Treppe,Beton,,,,keine,1.49,1.22,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35052221,"46.5272330223, 6.53918886551"
530987.678,153283.978,170,8.564,Service,LT,Lausanne-Triage,Chemin,Passage a chars,1964,Treppe,Beton,,,,keine,1.2,3.29,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35162914,"46.52728333, 6.53916630056"
530988.416,153233.563,169,11.933,Bat.,LT,Lausanne-Triage,BS02,Place,,Treppe,Beton,,Fussgaenger,,keine,1.08,1.08,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35057599,"46.5268299231, 6.53918346429"
529967.269,153024.422,160,9.608,Bat.,LT,Lausanne-Triage,Batiment LC,Place,1964,Treppe,Beton,,,,keine,1.29,0.85,0.43,66,kein,,Beton-Belag,,,SBB,,,,Bestehend,35035758,"46.5248424327, 6.52590738465"
529978.32,153024.037,160,9.599,Bat.,LT,Lausanne-Triage,Batiment LC,Place,1964,Treppe,Beton,,,,keine,1.29,0.85,0.42,64,kein,,Beton-Belag,,,SBB,,,,Bestehend,35035746,"46.524840128, 6.52605145723"
625074.213,257653.773,500,17.926,Ramlingsburger,LSN,Lausen,Strasse,Wiederlager,,Treppe,Beton,,Andere,Dienstlich,keine,0.8,8.4,0.0,,kein,,Beton-Belag,,Zugang Wiederlager,SBB,,,,Bestehend,35173071,"47.4691817093, 7.7712123023"
624100.186,257814.344,500,16.926,,LSN,Lausen,Strasse,Perron,2007,Treppe,Beton,,Fussgaenger,,keine,1.05,6.15,0.0,,einseitig,,Beton-Belag,,,SBB,,,2,Bestehend,35203925,"47.4706622042, 7.75830144503"
585113.89,220169.226,210,104.493,Rampe,BI,Biel/Bienne,Perron 9/10,Passage inferieur,2005,Rampe,,,Fussgaenger,,keine,2.98,39.32,0.0,,,#BZU,Andere,,,SBB,,,9/10,Bestehend,35251912,"47.1323355693, 7.24242136415"
586201.649,220057.208,410,98.236,Escalier,BI,Biel/Bienne,Place,Batiment de service WA32,2012,Treppe,Andere,Beton,Andere,Pietons,keine,1.12,1.63,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,87772139,"47.1313516983, 7.25676210553"
585221.67,221253.295,225,35.291,Escalier,BI,Biel/Bienne,Passerelle,Voies,2014,Treppe,Stahl,1er palier acier beton,Fussgaenger,,keine,1.64,17.94,,,beidseitig,,Andere,,,SBB,,,,Bestehend,166443342,"47.1420889854, 7.24380628643"
589040.872,223028.619,410,94.029,Zugriff 2,BIBD,Biel/Bienne Bozingenfeld/Champ,Dock,Unterdeck,2014,Rampe,Beton,,Fussgaenger,,Kinderwagen(-rampe),2.58,41.48,4.108,9.90,beidseitig,,Beton-Belag,,,SBB, ,,1,Bestehend,143031544,"47.158132402, 7.29411140341"
589102.531,223061.809,410,93.961,Zugriff 3,BIBD,Biel/Bienne Bozingenfeld/Champ,Dock,Unterdeck,2014,Treppe,Beton,,Fussgaenger,,keine,2.49,9.65,4.113,42,beidseitig,,Beton-Belag,,,SBB, ,,2,Bestehend,143031602,"47.1584319646, 7.29492369031"
586842.386,221301.811,265,96.836,Service,BIRB,Biel/Bienne RB,Place,Batiment de service WK02,,Treppe,Beton,,Fussgaenger,,keine,1.5,3.45,0.0,,einseitig,,Unbekannt,,,SBB,,,,Bestehend,35185198,"47.1425597937, 7.2651707466"
720681.94,223572.447,720,54.24,T1,BIL,Bilten,Platz,PU,1974,Treppe,Beton,,Fussgaenger,,keine,2.3,7.5,3.8,,beidseitig,,Beton-Belag,,,SBB,,,,Bestehend,118304209,"47.1521128073, 9.02998921858"
675410.02,245697.023,711,12.652,T1 Per.2 Nord,BIR,Birmensdorf ZH,Weg,Perron,1990,Treppe,Beton,,Fussgaenger,,keine,2.1,5.0,1.6,18/42,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,2,Bestehend,35212869,"47.3578071442, 8.43680974135"
675482.559,245640.062,711,12.72,,BIR,Birmensdorf ZH,Hochbau,Platz,1990,Treppe,Beton,,Fussgaenger,,keine,85.63,1.0,0.0,,kein,,Andere,Granit,,SBB,,,,Bestehend,35160100,"47.357286559, 8.43776021985"
675438.708,245633.775,711,12.704,T8 Zugang PU Sud,BIR,Birmensdorf ZH,PU,Strasse,1990,Treppe,Beton,,Fussgaenger,,keine,2.11,10.82,5.3,15/30,einseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35279343,"47.3572350362, 8.43717878449"
675438.991,245665.03,711,12.692,T4 Per.1,BIR,Birmensdorf ZH,Perron,PU,1990,Treppe,Beton,,Fussgaenger,,keine,4.35,9.35,4.3,16/30,beidseitig,#BZU,Naturstein-Pflaesterung,,,SBB,,,1,Bestehend,35209116,"47.357516098, 8.43718779382"
675543.201,245611.403,711,12.809,T9 Zugang Bahn,BIR,Birmensdorf ZH,Weg,Strasse,2011,Treppe,Beton,,Fussgaenger,,keine,1.6,3.7,1.5,15/37,einseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,45236104,"47.3570218655, 8.43855799519"
568099.164,260700.741,240,123.772,Escalier,BCT,Boncourt,Passage sous-voie,Riviere,,Treppe,Beton,,Fussgaenger,,keine,1.84,0.46,0.0,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,35282778,"47.4962833337, 7.01526839156"
568190.527,260312.702,240,123.371,Rampe,BCT,Boncourt,Quai 1,Passage inferieur,1982,Rampe,,,Fussgaenger,,Kinderwagen(-rampe),2.53,28.34,0.0,,,#BZU,Andere,,,SBB,,,,Bestehend,35198355,"47.4927978371, 7.01650863242"
568174.082,260310.886,240,123.373,Acces,BCT,Boncourt,Quai 2/3,PI voy,1982,Treppe,,,Fussgaenger,,keine,1.71,6.84,0.0,,,#BZU,Andere,,,SBB,,,2/3,Bestehend,35156034,"47.492780706, 7.01629054016"
543248.592,151211.761,250,5.765,Acces,BOSS,Bossiere,Quai 1,Route,1958,Rampe,Beton,,Fussgaenger,,Kinderwagen(-rampe),1.5,15.34,2.53,20,einseitig,#BZU,Bituminoeses Mischgut,,,SBB,,,1,Bestehend,35220614,"46.5097975899, 6.6992138074"
542982.653,151420.704,250,5.43,Service,BOSS,Bossiere,Chemin,Install. electr. CFF,1960,Treppe,Beton,,,,keine,0.7,9.77,6.4,65,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,35131704,"46.5116544302, 6.69572320693"
542987.779,151406.047,250,5.441,Escalier,BOSS,Bossiere,Chemin d'acces,Cabine GSM-R,1950,Treppe,Beton,,Fussgaenger,,keine,,,,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,168315195,"46.511523025, 6.69579180475"
564285.291,185943.753,253,30.98,Service,BOMO,Bossy Moulins (embr),Batiment,Voies,,Treppe,Beton,,Fussgaenger,,keine,1.23,1.11,0.0,,einseitig,,Unbekannt,,,SBB,,,,Bestehend,35237324,"46.8236798131, 6.97059036473"
526324.251,174052.229,200,35.659,Acces,BRT,Bretonnieres,Chemin,PI voy Bretonnieres,1997,Rampe,Beton,,Fussgaenger,,keine,1.5,5.04,0.04,0.82,kein,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35215988,"46.7135928893, 6.47506150967"
642280.981,130005.941,107,145.519,Bat.,BR,Brig,Magasin,Voies,,Treppe,Beton,,Fussgaenger,,keine,1.32,4.28,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35030321,"46.3201245097, 7.98760505566"
641700.407,129789.987,100,144.897,SS,BR,Brig,Issue de secours CFF,Voie prive MGB,2008,Treppe,Beton,,,,keine,1.0,2.9,1.8,62,kein,,Beton-Belag,,,SBB,,,,Bestehend,35129833,"46.3182181712, 7.98004800012"
643283.641,130339.353,107,146.606,Bat.,BRRB,Brig RB,Batiment WG02,Voies,2002,Treppe,Beton,,,,keine,0.72,1.35,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35029104,"46.3230598844, 8.00065377826"
658411.458,259425.719,710,30.807,Dienst,BG,Brugg AG,Treppe,Weg,,Treppe,Beton,Elemente,,,keine,1.0,3.7,1.95,,einseitig,,Beton-Belag,,,SBB,,,,Bestehend,35241503,"47.483003998, 8.21361468397"
658148.526,259215.991,710,31.192,,BG,Brugg AG,Platz,Veloraum,,Treppe,Beton,,Fussgaenger,,keine,1.2,6.0,0.0,,beidseitig,#BZU,Beton-Belag,,,SBB,,,,Bestehend,35040740,"47.4811411002, 8.21009903551"
656482.666,259415.01,700,33.364,,BGN,Brugg AG Nord (Abzw),Strasse,Strasse,,Treppe,Holz,Holzschwellen,Fussgaenger,,keine,0.8,5.0,3.2,,kein,#BZU,Andere,Schwellen,,SBB,,,,Bestehend,35221428,"47.4830761181, 8.1880240958"
658113.512,257606.774,647,1.77,Dienst,BGS,Brugg AG Sud (Abzw),Weg,Bahn,,Treppe,Unbekannt,,,,keine,1.0,12.0,6.2,,kein,,Unbekannt,,,SBB,,,,Bestehend,35233669,"47.4666716382, 8.20942488983"
658100.807,257449.596,647,1.927,Dienst,BGS,Brugg AG Sud (Abzw),,,,Treppe,Stahl,,,,keine,0.6,2.8,0.0,,kein,,Unbekannt,,,SBB,,,,Bestehend,35133551,"47.4652591698, 8.20923592014"
676896.405,219609.971,653,103.41,Treppe,BRGL,Bruglen (Spw),Wiese,GSMR Plattform,2010,Treppe,Beton,,Fussgaenger,,keine,1.2,4.7,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35246927,"47.1230126499, 8.45202372835"
689181.378,204845.753,600,21.775,Geb.,BRU,Brunnen,EF,Vorplatz,,Treppe,Beton,,,,keine,1.4,2.2,0.0,,kein,,Beton-Belag,,,SBB,,,,Bestehend,35143513,"46.9886825753, 8.61099428116"
