y;x;Linie;Km;BPS;BPS Name;PerronTyp;P-Nr;Kanten-L=;PK-H=;Bem Hohe;Hilfstritt;H-Verl;Bem H-Verlauf;Material;Bem Material;Kantenkrone;Bem Kantenkrone;Auftritt;Bem Auftritt;Fotos;FID;y2;x2;1_koord;2_koord
672552.246;219384.348;660;52.786;GSK;Gisikon-Root;Mittelperron;2/3;214.69;P 55;;;konstant;;Fertigelement;;Beton;;Beton;;0;35375638;672436.702;219203.4;47.1214736535, 8.39474302146;47.119858822, 8.39319150028
672443.173;219199.452;660;53.026;GSK;Gisikon-Root;Hausperron;1;229.24;P 55;;;konstant;;Fertigelement;;Beton;;Beton;;0;35331948;672566.972;219390.564;47.1198226049, 8.39327613307;47.1215279476, 8.39493806354
668687.954;215285.832;660;58.466;EBI;Ebikon;Mittelperron;3/4;236.69;P 55;;;konstant;;Fertigelement;;Beton;;Beton;;0;35372216;668518.756;215120.321;47.0850225155, 8.34320052039;47.0835513711, 8.34094744646
681687.826;225677.75;664;28.842;ZG;Zug;Mittelperron;1/2;64.96;P 30;;;konstant;;Fertigelement;;Naturstein;;Kein;;0;35329252;681687.041;225612.858;47.177012125, 8.5162587128;47.17642859, 8.51623660369
681681.452;225613.315;664;28.906;ZG;Zug;Mittelperron;1/2;64.74;P 30;;;Karrenueberfahrten;;Fertigelement;;Naturstein;;Kein;;0;35329265;681685.78;225677.907;47.1764333905, 8.51616296618;47.1770137898, 8.5162317537
681670.172;225572.738;664;28.948;ZG;Zug;Mittelperron;3;381.01;P 55;;;konstant;;Fertigelement;;Naturstein;;Beton;;0;35345167;681642.177;225192.926;47.1760698381, 8.51600683166;47.1726573021, 8.51556881723
681664.88;225329.385;664;29.191;ZG;Zug;Mittelperron;1/2;284.43;P 55;;;konstant;;Fertigelement;;Naturstein;;Beton;;0;35310402;681687.041;225612.858;47.1738817987, 8.51589296279;47.17642859, 8.51623660369
681642.636;225139.928;665;0.154;ZG;Zug;Mittelperron;3;12.64;P 25;;;konstant;;Fertigelement;;Beton;;Kein;;0;35322987;681643.063;225127.292;47.1721805864, 8.51556527774;47.1720668866, 8.51556862225
684308.762;211667.504;665;15.572;GD;Arth-Goldau;Mittelperron;2/3;450.46;P 30;;;Karrenueberfahrten;;Ortsbeton;;Naturstein;;Kein;;0;35356805;684684.223;211480.12;47.0506753968, 8.54821647418;47.0489421884, 8.55312222015
684683.995;211476.871;666;9.144;GD;Arth-Goldau;Mittelperron;2/3;456.39;P 30;;;Karrenueberfahrten;;Ortsbeton;;Naturstein;;Kein;;0;35348632;684306.399;211666.517;47.0489129957, 8.55311861272;47.0506668201, 8.54818519529
704281.842;231300.073;671;0.12;RW;Rapperswil;Mittelperron;4/5;208.78;P 55;;;konstant;;Fertigelement;;Beton;;Kein;;0;35361384;704486.015;231342.559;47.224398565, 8.81556701219;47.224748393, 8.81827222277
701393.16;228888.371;672;4.119;PF;Pfaffikon SZ;Mittelperron;2/3;369.68;P 55;;;nicht konstant;;Fertigelement;;Beton;;Kein;;0;35357389;701762.35;228869.584;47.2031589261, 8.77688924184;47.2029332279, 8.78175688459
701393.428;228894.479;672;4.119;PF;Pfaffikon SZ;Mittelperron;2/3;369.82;P 55;;;nicht konstant;;Fertigelement;;Beton;;Kein;;0;35325280;701762.786;228876.166;47.2032138166, 8.77689415332;47.2029923551, 8.78176412508
658027.2;259106.95;700;31.353;BG;Brugg AG;Mittelperron;2/3;49.96;P 25;;;Karrenueberfahrten;;Mauerwerk;;Naturstein;;Kein;;0;35361639;658005.518;259062.155;47.4801711505, 8.20847527992;47.4797701977, 8.20818181552
649962.49;258558.78;700;42.346;EFG;Effingen;Dienstperron;3/4;76.9;P 35;;;konstant;;Fertigelement;;Beton;;Kein;;0;35338413;649931.256;258629.049;47.4759029525, 8.10142420075;47.4765372977, 8.10101773551
649945.551;258566.269;700;42.36;EFG;Effingen;Dienstperron;1/2;203.69;P 20;;;konstant;;Fertigelement;;Naturstein;;Kein;;0;35313266;649855.533;258748.94;47.4759715917, 8.10120033763;47.477621296, 8.10002663027
649931.256;258629.049;700;42.423;EFG;Effingen;Dienstperron;3/4;36.08;P 35;;;konstant;;Fertigelement;;Beton;;Kein;;0;35343419;649916.417;258661.94;47.4765372977, 8.10101773551;47.4768342334, 8.10082456886
638579.454;265675.244;700;58.568;STS;Stein-Sackingen;Mittelperron;4/5;55.5;P 55;;vorhanden;konstant;;Ortsbeton;;Andere;Metall;Beton;Altes Perron;0;35343758;638528.639;265697.558;47.5406717812, 7.95103802119;47.5408754433, 7.95036504196
638581.976;265682.745;700;58.569;STS;Stein-Sackingen;Mittelperron;2/3;55.61;P 55;;vorhanden;konstant;;Ortsbeton;;Andere;Metall;Beton;Altes Perron;0;35326456;638531.062;265705.099;47.540739094, 7.95107216763;47.5409431218, 7.95039787625
638531.061;265705.098;700;58.624;STS;Stein-Sackingen;Mittelperron;2/3;323.45;P 55;;nicht vorhanden;konstant;;Ortsbeton;;Beton;;Beton;Altes Perron;0;35366597;638237.597;265841.05;47.5409431129, 7.95039786288;47.5421829384, 7.94651181342
638528.639;265697.554;700;58.624;STS;Stein-Sackingen;Mittelperron;4/5;324.05;P 55;;;konstant;;Ortsbeton;;Beton;;Beton;Altes Perron;0;35316913;638234.578;265833.64;47.5408754073, 7.95036504161;47.5421164716, 7.94647107845
638523.308;265694.458;700;58.627;STS;Stein-Sackingen;Mittelperron;4/5;320.49;P 55;;;auslaufend;;Ortsbeton;;Beton;;Beton;Altes Perron;0;35342498;638232.586;265829.158;47.5408478755, 7.95029396868;47.5420762782, 7.94644423569
638530.701;265711.825;700;58.627;STS;Stein-Sackingen;Mittelperron;2/3;320.63;P 55;;nicht vorhanden;auslaufend;;Ortsbeton;;Beton;;Beton;Altes Perron;0;35350325;638238.59;265843.749;47.5410036338, 7.95039366357;47.5422071544, 7.94652523434
635567.666;266344.649;700;61.742;MPF;Mumpf;Aussenperron;2;224.27;P 55;;;konstant;;Fertigelement;;Beton;;Beton;;0;35335693;635375.894;266460.926;47.5468619342, 7.91108966925;47.547918026, 7.90855154264
677530.539;269417.146;701;26.068;ZWD;Zweidlen;Zwischenperron;2/3;128.26;<=P20;;;konstant;;Fertigelement;;Beton;;Kein;;0;35325515;677414.27;269362.99;47.5708814811, 8.46899761416;47.5704081812, 8.46744314932
673835.052;268845.623;701;30.14;KAAG;Kaiserstuhl AG;Hausperron;1;120.07;P 20;;;konstant;;Fertigelement;;Beton;;Kein;;0;35369716;673731.448;268906.303;47.5661677638, 8.41979514205;47.566725099, 8.41842858831
670424.988;268699.464;701;34.48;RUEN;Rumikon AG;Hausperron;1;120.06;P 25;;;konstant;;Fertigelement;;Beton;;Kein;;0;35312780;670311.0;268736.948;47.5652279192, 8.37446101775;47.5655772288, 8.3729523671
667020.648;269199.357;701;37.955;REK;Rekingen AG;Mittelperron;6/7;211.68;P 30;;;konstant;;Fertigelement;;Naturstein;;Kein;;0;35361719;666810.746;269226.746;47.5700797594, 8.32930198636;47.5703474605, 8.32651682158
664563.338;271087.417;701;41.251;ZZ;Bad Zurzach;Hausperron;1;220.28;P 55;;;konstant;;Fertigelement;;Beton;;Gitterrost;;0;118091932;664421.359;271255.842;47.5873054726, 8.29692226301;47.5888340791, 8.29505938462
658835.706;273010.501;701;49.974;FE;Felsenau AG;Dienstperron;1/2;86.45;P 20;;;nicht konstant;;Fertigelement;;Beton;;Kein;;0;35375355;658838.919;273096.794;47.6051383134, 8.22103962325;47.6059140675, 8.22109378677
660364.912;263297.807;702;30.73;SIG;Siggenthal-Wurenlingen;Zwischenperron;1;8.77;P 25;;;Karrenueberfahrten;;Mauerwerk;;Naturstein;;Kein;;0;35366284;660366.052;263306.502;47.51765097, 8.24005544315;47.5177290627, 8.24007175587
659346.154;272574.277;702;41.232;KB;Koblenz;Zwischenperron;3/4;230.06;P 55;;nicht vorhanden;konstant;;Fertigelement;;Beton;;Gitterrost;;0;118091934;659288.292;272351.611;47.601169348, 8.22776896936;47.5991721155, 8.22696987337
683515.198;252577.754;703;23.249;ZSEB;Zurich Seebach;Mittelperron;2/3;220.71;P 55;;;konstant;;Fertigelement;;Beton;;Gitterrost;;0;35339188;683296.52;252547.886;47.418710719, 8.54536692149;47.4184698113, 8.54246381988
683516.082;252571.547;703;23.249;ZSEB;Zurich Seebach;Mittelperron;2/3;220.76;P 55;;;konstant;;Fertigelement;;Beton;;Gitterrost;;0;35360289;683297.355;252541.674;47.4186547859, 8.54537747465;47.4184138396, 8.54247372584
677992.679;254480.065;703;29.46;REG;Regensdorf-Watt;Mittelperron;3/4;227.99;P 55;;;konstant;;Fertigelement;;Beton;;Gitterrost;;0;35336158;677810.108;254616.622;47.4364961628, 8.4725234697;47.437745869, 8.47012731526
608037.332;228134.875;415;80.145;SO;Solothurn;Zwischenperron;5/6;166.49;P 30;;;konstant;;Ortsbeton;;Naturstein;;Kein;;0;35354788;607874.098;228102.165;47.204105862, 7.54470778575;47.2038135945, 7.54255280536
619867.666;226422.233;418;66.678;HB;Herzogenbuchsee;Dienstperron;3/4;89.3;P 25;;;konstant;;Fertigelement;;Beton;;Kein;;0;35343403;619848.707;226334.971;47.1884526078, 7.70077230649;47.1876682825, 7.70051832224
628499.514;233494.559;450;54.472;ROG;Roggwil-Wynau;Aussenperron;3;206.09;P 55;;;konstant;;Fertigelement;;Beton;;Kein;;0;35342467;628306.16;233425.534;47.2517499291, 7.8151105555;47.2511373871, 7.81255202043
626321.448;229751.128;450;58.969;LTH;Langenthal;Hausperron;1;180.94;P 55;;;konstant;;Fertigelement;;Beton;;Beton;;0;127511698;626185.964;229631.342;47.2181697787, 7.78611978869;47.2170977277, 7.78432422002
619850.634;226334.563;450;66.847;HB;Herzogenbuchsee;Dienstperron;3/4;89.31;P 25;;;konstant;;Fertigelement;;Beton;;Kein;;0;35361998;619869.596;226421.838;47.187664555, 7.70054372953;47.188448997, 7.70079775429
617176.808;217260.086;450;76.784;WY;Wynigen;Hausperron;1;53.84;P 35;;;konstant;;Fertigelement;;Beton;;Kein;;0;35349274;617138.029;217222.746;47.1061163326, 7.66492059201;47.1057814659, 7.66440830258
614038.957;212205.081;450;83.26;BDF;Burgdorf;Mittelperron;2/3;46.84;P 20;;nicht vorhanden;nicht konstant;;Fertigelement;;Beton;;Kein;;0;132794975;614085.627;212201.135;47.0607206739, 7.6234259848;47.0606841938, 7.62404017819
614024.193;212224.854;450;83.276;BDF;Burgdorf;Mittelperron;4/5;23.73;P 25;;;konstant;;Ortsbeton;;Naturstein;;Kein;;0;35325543;614000.631;212227.651;47.0608988425, 7.62323225642;47.0609244974, 7.62292219569
613898.873;212235.89;450;83.402;BDF;Burgdorf;Mittelperron;4/5;62.01;P 25;;;konstant;;Fertigelement;;Beton;;Beton;;0;35315771;613836.958;212236.814;47.0610007394, 7.62158300522;47.0610103406, 7.62076804399
613782.813;212229.368;450;83.517;BDF;Burgdorf;Mittelperron;2/3;50.67;P 25;;nicht vorhanden;konstant;;Fertigelement;;Beton;;Kein;;0;132795235;613732.225;212232.164;47.0609444875, 7.62005510569;47.0609706829, 7.61938929914
608001.63;210902.135;450;89.848;HBK;Hindelbank;Hausperron;1;85.17;P 20;;;konstant;;Ortsbeton;;Andere;Granit / Betonelemente;Kein;;0;35360635;607923.707;210867.754;47.0491005088, 7.54393386987;47.0487921801, 7.54290779633
635484.681;241175.364;500;42.976;ABO;Aarburg-Oftringen;Hausperron;1;126.1;P 35;;;konstant;;Fertigelement;;Beton;;Kein;;0;35311177;635567.213;241080.03;47.3204957245, 7.90798988901;47.3196338272, 7.90907398046
639241.782;234787.882;500;50.461;BRIT;Brittnau-Wikon;Zwischenperron;2;158.13;P 35;;;konstant;;Fertigelement;;Beton;;Kein;;0;35336611;639297.195;234639.782;47.2628323214, 7.95712679023;47.2614969654, 7.95784600271
640935.095;229804.755;500;55.76;DAG;Dagmersellen;Zwischenperron;2;156.51;P 35;;;auslaufend;;Fertigelement;;Beton;;Kein;;0;35344394;640888.548;229655.329;47.2179094316, 7.97904671843;47.216568307, 7.97841867442
640919.792;229778.572;500;55.789;DAG;Dagmersellen;Aussenperron;3;149.94;P 35;;;konstant;;Fertigelement;;Beton;;Kein;;0;35368714;640875.027;229635.473;47.217674877, 7.97884231962;47.216390549, 7.97823838158
651196.357;222962.961;500;71.106;OBK;Oberkirch;Aussenperron;1;171.96;P 25;;;konstant;;Fertigelement;;Beton;;Kein;;0;35369535;651298.366;222824.591;47.1556568731, 8.11373159779;47.1544044125, 8.11506095657
653085.807;221140.236;500;73.746;NO;Nottwil;Aussenperron;2;238.14;P 55;;;Karrenueberfahrten;;Fertigelement;;Beton;;Beton;;0;35362733;653244.232;220962.436;47.1391136294, 8.13843135653;47.1375016923, 8.14049872431
661616.657;215520.345;500;84.795;RBG;Rothenburg;Aussenperron;2;150.17;P 35;;;konstant;;Fertigelement;;Beton;;Kein;;0;35343450;661730.986;215422.981;47.0878271115, 8.25011566953;47.086940735, 8.2516079834
663667.615;214538.522;500;89.099;GSAG;Emmenbrucke Gersag;Aussenperron;2;150.51;P 35;;;konstant;;Fertigelement;;Beton;;Kein;;0;35319215;663642.281;214390.164;47.0788022871, 8.27698645754;47.0774703238, 8.27663203722
666235.829;210929.544;500;94.632;LZ;Luzern;Mittelperron;2/3;415.43;P 55;;;konstant;;Fertigelement;;Naturstein;;Beton;;0;35329800;666189.263;211342.174;47.0460898985, 8.31027347423;47.0498059292, 8.30972099197
666252.555;210957.963;500;94.663;LZ;Luzern;Mittelperron;6/7;391.0;P 55;;;konstant;;Fertigelement;;Naturstein;;Beton;;0;35372235;666223.63;211346.358;47.046343841, 8.31049771897;47.0498401304, 8.31017385622
666267.538;211023.087;500;94.73;LZ;Luzern;Mittelperron;8/9;326.39;P 55;;;konstant;;Fertigelement;;Naturstein;;Beton;;0;35372518;666231.939;211347.369;47.0469280986, 8.31070439673;47.0498483939, 8.31028334641
666245.875;211339.16;500;95.046;LZ;Luzern;Dienstperron;9/10;35.54;P 42;;;nicht konstant;;Ortsbeton;;Beton;;Kein;;0;35362080;666241.582;211374.435;47.0497731662, 8.31046553751;47.0500908743, 8.31041419983
666210.178;211334.731;500;95.046;LZ;Luzern;Dienstperron;5/6;35.63;P 42;;;nicht konstant;;Ortsbeton;;Beton;;Kein;;0;35362049;666205.85;211370.102;47.0497368954, 8.30999513571;47.0500554702, 8.30994334872
666228.023;211336.894;500;95.046;LZ;Luzern;Dienstperron;7/8;35.65;P 42;;;nicht konstant;;Ortsbeton;;Beton;;Kein;;0;35362065;666223.708;211372.277;47.0497545682, 8.31023028294;47.0500732497, 8.31017867016
666197.567;211343.185;500;95.056;LZ;Luzern;Mittelperron;4/5;25.72;P 42;;;nicht konstant;;Fertigelement;;Naturstein;;Beton;;0;35331674;666194.578;211368.727;47.0498141936, 8.30983041621;47.0500442282, 8.30979481319
666205.849;211344.193;500;95.056;LZ;Luzern;Mittelperron;4/5;25.73;P 42;;;nicht konstant;;Fertigelement;;Naturstein;;Beton;;0;35339729;666202.642;211369.718;47.0498224331, 8.30993955055;47.0500523366, 8.30990107672
666249.805;211349.544;500;95.056;LZ;Luzern;Mittelperron;10/11;25.72;P 42;;;nicht konstant;;Fertigelement;;Naturstein;;Beton;;0;35363971;666246.686;211375.073;47.0498661719, 8.31051877233;47.0500961028, 8.31048145959
630866.892;251027.647;503;28.773;BUC;Buckten;Hausperron;623;75.04;P 55;;;konstant;;Fertigelement;;Beton;;Kein;;0;35366460;630901.064;250960.844;47.4093407269, 7.84758874936;47.4087382976, 7.84803688442
635443.395;244862.789;503;39.102;OL;Olten;Aussenperron;1;300.96;P 55;;;konstant;;Fertigelement;;Beton;;Beton;;0;35370398;635400.226;244569.225;47.3536633786, 7.90773503768;47.3510253341, 7.90714051928
635447.967;244854.63;503;39.108;OL;Olten;Zwischenperron;2/3;218.67;P 55;;;konstant;;Fertigelement;;Beton;;Beton;;0;35355661;635401.854;244642.206;47.3535897497, 7.90779490383;47.3516816497, 7.90716782541
641179.46;241367.155;504;6.547;SAF;Safenwil;Aussenperron;2;120.28;P 55;;;konstant;;Fertigelement;;Beton;;;;0;167139092;641299.725;241365.742;47.3218901116, 7.98333130427;47.3218698899, 7.98492193899
643746.897;241664.233;504;9.145;KKO;Kolliken Oberdorf;Hausperron;1;120.32;P 55;;;konstant;;Fertigelement;;Beton;;;;0;167138297;643864.703;241688.707;47.3243969221, 8.01732006782;47.3246092264, 8.01888076741
644430.429;243053.969;504;10.831;KK;Kolliken;Hausperron;1;120.01;P 55;;;konstant;;Fertigelement;;Beton;;;;0;167139093;644443.377;243173.28;47.3368507236, 8.02649926391;47.3379229475, 8.02668239769
646018.021;245191.866;504;13.55;OEF;Oberentfelden;Hausperron;1;120.0;P 55;;;konstant;;Fertigelement;;Beton;;Gitterrost;;0;167139926;646103.722;245275.863;47.3559703011, 8.04772378158;47.3567197887, 8.04886672073
648540.367;246837.977;504;16.582;SUHR;Suhr;Mittelperron;5;299.8;P 35;;;konstant;;Fertigelement;;Beton;;Kein;;0;35327940;648734.836;247065.95;47.3705946032, 8.08128661887;47.3726306394, 8.08388602284
648568.329;246849.15;504;16.609;SUHR;Suhr;Aussenperron;WSB;120.0;Andere;;;konstant;;Andere;;Andere;;Kein;;0;35351196;648646.566;246940.132;47.3706930337, 8.08165802294;47.3715055553, 8.08270369555
610814.716;266335.068;510;141.641;BS;Basel SBB;Mittelperron;33/35;220.39;P 30;;;konstant;;Ortsbeton;;Naturstein;;Kein;;0;35310762;611022.722;266405.46;47.547647788, 7.58228216486;47.5482774368, 7.58504699243
610991.432;266389.868;510;141.824;BS;Basel SBB;Dienstperron;31/33;234.17;P 30;;;konstant;;Ortsbeton;;Naturstein;;Kein;;0;35369807;611221.809;266369.737;47.548137728, 7.58463095683;47.5479528016, 7.58769074247
611138.574;266320.462;510;141.982;BS;Basel SBB;Mittelperron;11/12;34.0;P 55;;;konstant;;Fertigelement;;Beton;;Kein;;0;35351290;611107.132;266333.398;47.5475110444, 7.58658383877;47.5476279168, 7.58616649452
611148.587;266345.356;510;141.987;BS;Basel SBB;Mittelperron;7/8;101.71;P 55;;;konstant;;Fertigelement;Perronwinkel Typ2;Beton;;Gitterrost;;0;35311786;611243.925;266310.336;47.5477347654, 7.58671746885;47.5474181889, 7.58798303329
611154.389;266355.461;510;141.99;BS;Basel SBB;Mittelperron;5/6;171.42;P 55;;;konstant;;Fertigelement;Perronwinkel Typ2;Beton;;Gitterrost;;0;35329541;611314.161;266295.106;47.5478255491, 7.58679479313;47.547280015, 7.58891563894
611196.65;266364.802;510;142.03;BS;Basel SBB;Mittelperron;30/31;137.43;P 30;;;konstant;;Fertigelement;;Beton;;Kein;;0;35312347;611322.554;266310.081;47.5479088445, 7.58735641199;47.5474145523, 7.58902750755
611243.925;266310.336;510;142.096;BS;Basel SBB;Mittelperron;7/8;431.32;P 55;;;konstant;;Fertigelement;;Beton;;Kein;;0;35340151;611630.17;266118.36;47.5474181889, 7.58798303329;47.5456849193, 7.59310878559
611322.554;266310.081;510;142.167;BS;Basel SBB;Mittelperron;30/31;19.95;P 42;;;konstant;;Ortsbeton;;Naturstein;;Kein;;0;35371173;611340.508;266301.378;47.5474145523, 7.58902750755;47.5473359719, 7.58926578162
611041.543;266341.295;514;141.841;BS;Basel SBB;Mittelperron;14/15;226.53;P 55;;;konstant;;Fertigelement;Perronwinkel Typ 2;Beton;;Gitterrost;;0;35330153;611250.551;266253.995;47.5477000398, 7.58529542413;47.5469113602, 7.5880696334
611202.171;266292.209;514;142.006;BS;Basel SBB;Mittelperron;11/12;341.14;P 55;;;konstant;;Fertigelement;;Beton;;Gitterrost;;0;35321990;611510.216;266146.229;47.547255869, 7.58742793336;47.5459376673, 7.59151612721
611250.551;266253.995;514;142.066;BS;Basel SBB;Mittelperron;14/15;181.44;P 55;;;konstant;;Fertigelement;;Beton;;Gitterrost;;0;35347647;611413.173;266173.535;47.5469113602, 7.5880696334;47.5461849343, 7.59022777412
664093.735;213644.943;500;90.171;EBR;Emmenbrucke;;;142.16;P 25;;;nicht konstant;;Fertigelement;;Beton;;Kein;;0;35353522;664187.144;213538.524;47.0707239736, 8.28247055507;47.0697577548, 8.28368517272
666232.985;210928.992;500;94.63;LZ;Luzern;Mittelperron;2/3;296.35;P 55;;;nicht konstant;;Fertigelement;;Naturstein;;Beton;;0;35337708;666194.888;211222.857;47.0460852176, 8.31023597052;47.0487321769, 8.30977758666
666249.197;210958.518;500;94.663;LZ;Luzern;Mittelperron;6/7;389.12;P 55;;;konstant;;Fertigelement;;Naturstein;;Beton;;0;35364316;666214.05;211345.191;47.0463491684, 8.31045361331;47.0498305907, 8.31004761753
666243.353;210977.229;500;94.681;LZ;Luzern;Mittelperron;4/5;368.82;P 55;;;konstant;;Fertigelement;;Naturstein;;Beton;;0;35345804;666197.567;211343.185;47.0465180475, 8.31037944876;47.0498141936, 8.30983041621
666246.07;210977.306;500;94.682;LZ;Luzern;Mittelperron;4/5;369.23;P 55;;;konstant;;Fertigelement;;Naturstein;;Beton;;0;35362027;666205.849;211344.193;47.0465184686, 8.31041521221;47.0498224331, 8.30993955055
666212.121;211334.957;500;95.046;LZ;Luzern;Dienstperron;5/6;35.64;P 42;;;nicht konstant;;Ortsbeton;;Beton;;Kein;;0;35311233;666207.816;211370.339;47.0497387341, 8.31002073762;47.0500574056, 8.30996925506
666195.75;211332.953;500;95.046;LZ;Luzern;Dienstperron;3/4;35.66;P 42;;;nicht konstant;;Ortsbeton;;Beton;;Kein;;0;35363665;666191.438;211368.35;47.0497223438, 8.30980501084;47.0500411508, 8.30975343708
666229.968;211337.147;500;95.046;LZ;Luzern;Dienstperron;7/8;35.61;P 42;;;nicht konstant;;Ortsbeton;;Beton;;Kein;;0;35353551;666225.69;211372.498;47.0497566495, 8.31025591514;47.0500750396, 8.31020478474
666189.263;211342.174;500;95.056;LZ;Luzern;Mittelperron;2/3;25.74;P 42;;;konstant;;Fertigelement;;Naturstein;;Beton;;0;35370383;666186.239;211367.737;47.0498059292, 8.30972099197;47.0500361562, 8.30968493096
666214.05;211345.191;500;95.056;LZ;Luzern;Mittelperron;6/7;25.73;P 42;;;nicht konstant;;Fertigelement;;Naturstein;;Beton;;0;35371948;666210.95;211370.738;47.0498305907, 8.31004761753;47.0500606814, 8.31001055545
631087.972;252853.501;503;26.847;RLG;Rumlingen;Hausperron;623;75.11;P 55;;;konstant;;Fertigelement;;Beton;;Gitterrost;;0;35350163;631081.251;252778.689;47.4257521025, 7.8506446794;47.4250795607, 7.85055040792
635466.637;244886.595;503;39.072;OL;Olten;Zwischenperron;2/3;35.86;P 25;;;Karrenueberfahrten;;Fertigelement;;Beton;;Beton;;0;35323433;635454.837;244852.733;47.3538762448, 7.90804453131;47.3535723187, 7.90788567912
635463.33;244887.676;503;39.072;OL;Olten;Zwischenperron;2/3;36.44;P 25;;;Karrenueberfahrten;;Fertigelement;;Beton;;Beton;;0;35347541;635447.967;244854.63;47.3538861452, 7.90800084803;47.3535897497, 7.90779490383
635458.331;244839.623;503;39.119;OL;Olten;Hausperron;4/7;373.45;P 55;;;konstant;;Andere;;Andere;;Kein;;0;35356936;635424.739;244472.088;47.3534542176, 7.90793088609;47.3501503527, 7.90745726432
644450.674;243170.155;504;10.948;KK;Kolliken;Aussenperron;2;120.71;P 55;;;konstant;;Fertigelement;;Beton;;;;0;167139927;644437.644;243050.147;47.3378943495, 8.02677863528;47.3368158623, 8.02659434569
611035.432;266331.468;514;141.838;BS;Basel SBB;Mittelperron;14/15;275.98;P 55;;;konstant;;Fertigelement;Perronwinkel Typ 2;Beton;;Gitterrost;;0;35346352;611289.783;266224.468;47.5476117605, 7.58521400479;47.5466451329, 7.58859002747
